CustomerID,Feedback,SentimentScore
4962,Packaging was damaged,0.95
4963,Delay in shipment,0.2
4964,Will not recommend,0.95
4965,Loved the quality,0.2
4966,Delay in shipment,0.9
4967,Quick resolution,0.2
4968,Excellent service,0.35
4969,Great support,0.3
4970,Great support,0.92
4971,Great support,0.1
4972,Quick resolution,0.91
4973,Worst delivery experience,0.2
4974,Packaging was damaged,0.9
4975,Worst delivery experience,0.1
4976,Amazing product,0.95
4977,Unresponsive helpline,0.2
4978,Delay in shipment,0.95
4979,Worst delivery experience,0.91
4980,Excellent service,0.9
4981,Amazing product,0.9
4982,Great support,0.88
4983,Amazing product,0.95
4984,Packaging was damaged,0.91
4985,Excellent service,0.88
4986,Excellent service,0.91
4987,Loved the quality,0.25
4988,Worst delivery experience,0.92
4989,Delay in shipment,0.9
4990,Will not recommend,0.91
4991,Unresponsive helpline,0.92
4992,Will not recommend,0.91
4993,Delay in shipment,0.9
4994,Worst delivery experience,0.35
4995,Worst delivery experience,0.2
4996,Unresponsive helpline,0.9
4997,Unresponsive helpline,0.2
4998,Will not recommend,0.2
4999,Delay in shipment,0.92
5000,Worst delivery experience,0.1
